SentenceID,token1,token2,Sentence,Predicted,Gold Truth
46,14,33,"The cities where information was collected are : Mexico , Guadalajara , Monterrey , <B-Loc> Tijuana </B-Loc> , Ciudad Juarez , Villahermosa , Hermosillo , Culiacan , Morelia , Veracruz , Acapulco , Torreon , <B-Loc> Puebla </B-Loc> , Merida , Chihuahua , Oaxaca , Tampico , Leon and Tapachula. Indemerc : Diego grows According to a recent poll conducted by the Indemerc-Louis Harris firm with a representative sample of 600 Valley of Mexico residents , support for Fernandez de Cevallos began to rise after the public debate and as of 31 May he garnered the support of 42 percent of the respondents . ",None,None
46,14,35,"The cities where information was collected are : Mexico , Guadalajara , Monterrey , <B-Loc> Tijuana </B-Loc> , Ciudad Juarez , Villahermosa , Hermosillo , Culiacan , Morelia , Veracruz , Acapulco , Torreon , Puebla , <B-Loc> Merida </B-Loc> , Chihuahua , Oaxaca , Tampico , Leon and Tapachula. Indemerc : Diego grows According to a recent poll conducted by the Indemerc-Louis Harris firm with a representative sample of 600 Valley of Mexico residents , support for Fernandez de Cevallos began to rise after the public debate and as of 31 May he garnered the support of 42 percent of the respondents . ",None,None
46,14,37,"The cities where information was collected are : Mexico , Guadalajara , Monterrey , <B-Loc> Tijuana </B-Loc> , Ciudad Juarez , Villahermosa , Hermosillo , Culiacan , Morelia , Veracruz , Acapulco , Torreon , Puebla , Merida , <B-Loc> Chihuahua </B-Loc> , Oaxaca , Tampico , Leon and Tapachula. Indemerc : Diego grows According to a recent poll conducted by the Indemerc-Louis Harris firm with a representative sample of 600 Valley of Mexico residents , support for Fernandez de Cevallos began to rise after the public debate and as of 31 May he garnered the support of 42 percent of the respondents . ",None,None
46,14,39,"The cities where information was collected are : Mexico , Guadalajara , Monterrey , <B-Loc> Tijuana </B-Loc> , Ciudad Juarez , Villahermosa , Hermosillo , Culiacan , Morelia , Veracruz , Acapulco , Torreon , Puebla , Merida , Chihuahua , <B-Loc> Oaxaca </B-Loc> , Tampico , Leon and Tapachula. Indemerc : Diego grows According to a recent poll conducted by the Indemerc-Louis Harris firm with a representative sample of 600 Valley of Mexico residents , support for Fernandez de Cevallos began to rise after the public debate and as of 31 May he garnered the support of 42 percent of the respondents . ",None,None
46,14,41,"The cities where information was collected are : Mexico , Guadalajara , Monterrey , <B-Loc> Tijuana </B-Loc> , Ciudad Juarez , Villahermosa , Hermosillo , Culiacan , Morelia , Veracruz , Acapulco , Torreon , Puebla , Merida , Chihuahua , Oaxaca , <B-Loc> Tampico </B-Loc> , Leon and Tapachula. Indemerc : Diego grows According to a recent poll conducted by the Indemerc-Louis Harris firm with a representative sample of 600 Valley of Mexico residents , support for Fernandez de Cevallos began to rise after the public debate and as of 31 May he garnered the support of 42 percent of the respondents . ",None,None
46,14,43,"The cities where information was collected are : Mexico , Guadalajara , Monterrey , <B-Loc> Tijuana </B-Loc> , Ciudad Juarez , Villahermosa , Hermosillo , Culiacan , Morelia , Veracruz , Acapulco , Torreon , Puebla , Merida , Chihuahua , Oaxaca , Tampico , <B-Loc> Leon </B-Loc> and Tapachula. Indemerc : Diego grows According to a recent poll conducted by the Indemerc-Louis Harris firm with a representative sample of 600 Valley of Mexico residents , support for Fernandez de Cevallos began to rise after the public debate and as of 31 May he garnered the support of 42 percent of the respondents . ",None,None
46,14,45,"The cities where information was collected are : Mexico , Guadalajara , Monterrey , <B-Loc> Tijuana </B-Loc> , Ciudad Juarez , Villahermosa , Hermosillo , Culiacan , Morelia , Veracruz , Acapulco , Torreon , Puebla , Merida , Chihuahua , Oaxaca , Tampico , Leon and <B-Loc> Tapachula. </B-Loc> Indemerc : Diego grows According to a recent poll conducted by the Indemerc-Louis Harris firm with a representative sample of 600 Valley of Mexico residents , support for Fernandez de Cevallos began to rise after the public debate and as of 31 May he garnered the support of 42 percent of the respondents . ",None,None
46,14,60,"The cities where information was collected are : Mexico , Guadalajara , Monterrey , <B-Loc> Tijuana </B-Loc> , Ciudad Juarez , Villahermosa , Hermosillo , Culiacan , Morelia , Veracruz , Acapulco , Torreon , Puebla , Merida , Chihuahua , Oaxaca , Tampico , Leon and Tapachula. Indemerc : Diego grows According to a recent poll conducted by the Indemerc-Louis Harris <I-Org> firm </I-Org> with a representative sample of 600 Valley of Mexico residents , support for Fernandez de Cevallos began to rise after the public debate and as of 31 May he garnered the support of 42 percent of the respondents . ",None,None
46,14,69,"The cities where information was collected are : Mexico , Guadalajara , Monterrey , <B-Loc> Tijuana </B-Loc> , Ciudad Juarez , Villahermosa , Hermosillo , Culiacan , Morelia , Veracruz , Acapulco , Torreon , Puebla , Merida , Chihuahua , Oaxaca , Tampico , Leon and Tapachula. Indemerc : Diego grows According to a recent poll conducted by the Indemerc-Louis Harris firm with a representative sample of 600 Valley of <B-Loc> Mexico </B-Loc> residents , support for Fernandez de Cevallos began to rise after the public debate and as of 31 May he garnered the support of 42 percent of the respondents . ",None,None
46,14,76,"The cities where information was collected are : Mexico , Guadalajara , Monterrey , <B-Loc> Tijuana </B-Loc> , Ciudad Juarez , Villahermosa , Hermosillo , Culiacan , Morelia , Veracruz , Acapulco , Torreon , Puebla , Merida , Chihuahua , Oaxaca , Tampico , Leon and Tapachula. Indemerc : Diego grows According to a recent poll conducted by the Indemerc-Louis Harris firm with a representative sample of 600 Valley of Mexico residents , support for Fernandez de <I-Peop> Cevallos </I-Peop> began to rise after the public debate and as of 31 May he garnered the support of 42 percent of the respondents . ",None,None
46,17,19,"The cities where information was collected are : Mexico , Guadalajara , Monterrey , Tijuana , Ciudad <I-Loc> Juarez </I-Loc> , <B-Loc> Villahermosa </B-Loc> , Hermosillo , Culiacan , Morelia , Veracruz , Acapulco , Torreon , Puebla , Merida , Chihuahua , Oaxaca , Tampico , Leon and Tapachula. Indemerc : Diego grows According to a recent poll conducted by the Indemerc-Louis Harris firm with a representative sample of 600 Valley of Mexico residents , support for Fernandez de Cevallos began to rise after the public debate and as of 31 May he garnered the support of 42 percent of the respondents . ",None,None
46,17,21,"The cities where information was collected are : Mexico , Guadalajara , Monterrey , Tijuana , Ciudad <I-Loc> Juarez </I-Loc> , Villahermosa , <B-Loc> Hermosillo </B-Loc> , Culiacan , Morelia , Veracruz , Acapulco , Torreon , Puebla , Merida , Chihuahua , Oaxaca , Tampico , Leon and Tapachula. Indemerc : Diego grows According to a recent poll conducted by the Indemerc-Louis Harris firm with a representative sample of 600 Valley of Mexico residents , support for Fernandez de Cevallos began to rise after the public debate and as of 31 May he garnered the support of 42 percent of the respondents . ",None,None
46,17,23,"The cities where information was collected are : Mexico , Guadalajara , Monterrey , Tijuana , Ciudad <I-Loc> Juarez </I-Loc> , Villahermosa , Hermosillo , <B-Loc> Culiacan </B-Loc> , Morelia , Veracruz , Acapulco , Torreon , Puebla , Merida , Chihuahua , Oaxaca , Tampico , Leon and Tapachula. Indemerc : Diego grows According to a recent poll conducted by the Indemerc-Louis Harris firm with a representative sample of 600 Valley of Mexico residents , support for Fernandez de Cevallos began to rise after the public debate and as of 31 May he garnered the support of 42 percent of the respondents . ",None,None
46,17,25,"The cities where information was collected are : Mexico , Guadalajara , Monterrey , Tijuana , Ciudad <I-Loc> Juarez </I-Loc> , Villahermosa , Hermosillo , Culiacan , <B-Loc> Morelia </B-Loc> , Veracruz , Acapulco , Torreon , Puebla , Merida , Chihuahua , Oaxaca , Tampico , Leon and Tapachula. Indemerc : Diego grows According to a recent poll conducted by the Indemerc-Louis Harris firm with a representative sample of 600 Valley of Mexico residents , support for Fernandez de Cevallos began to rise after the public debate and as of 31 May he garnered the support of 42 percent of the respondents . ",None,None
46,17,27,"The cities where information was collected are : Mexico , Guadalajara , Monterrey , Tijuana , Ciudad <I-Loc> Juarez </I-Loc> , Villahermosa , Hermosillo , Culiacan , Morelia , <B-Loc> Veracruz </B-Loc> , Acapulco , Torreon , Puebla , Merida , Chihuahua , Oaxaca , Tampico , Leon and Tapachula. Indemerc : Diego grows According to a recent poll conducted by the Indemerc-Louis Harris firm with a representative sample of 600 Valley of Mexico residents , support for Fernandez de Cevallos began to rise after the public debate and as of 31 May he garnered the support of 42 percent of the respondents . ",None,None
46,17,29,"The cities where information was collected are : Mexico , Guadalajara , Monterrey , Tijuana , Ciudad <I-Loc> Juarez </I-Loc> , Villahermosa , Hermosillo , Culiacan , Morelia , Veracruz , <B-Loc> Acapulco </B-Loc> , Torreon , Puebla , Merida , Chihuahua , Oaxaca , Tampico , Leon and Tapachula. Indemerc : Diego grows According to a recent poll conducted by the Indemerc-Louis Harris firm with a representative sample of 600 Valley of Mexico residents , support for Fernandez de Cevallos began to rise after the public debate and as of 31 May he garnered the support of 42 percent of the respondents . ",None,None
46,17,31,"The cities where information was collected are : Mexico , Guadalajara , Monterrey , Tijuana , Ciudad <I-Loc> Juarez </I-Loc> , Villahermosa , Hermosillo , Culiacan , Morelia , Veracruz , Acapulco , <B-Loc> Torreon </B-Loc> , Puebla , Merida , Chihuahua , Oaxaca , Tampico , Leon and Tapachula. Indemerc : Diego grows According to a recent poll conducted by the Indemerc-Louis Harris firm with a representative sample of 600 Valley of Mexico residents , support for Fernandez de Cevallos began to rise after the public debate and as of 31 May he garnered the support of 42 percent of the respondents . ",None,None
46,17,33,"The cities where information was collected are : Mexico , Guadalajara , Monterrey , Tijuana , Ciudad <I-Loc> Juarez </I-Loc> , Villahermosa , Hermosillo , Culiacan , Morelia , Veracruz , Acapulco , Torreon , <B-Loc> Puebla </B-Loc> , Merida , Chihuahua , Oaxaca , Tampico , Leon and Tapachula. Indemerc : Diego grows According to a recent poll conducted by the Indemerc-Louis Harris firm with a representative sample of 600 Valley of Mexico residents , support for Fernandez de Cevallos began to rise after the public debate and as of 31 May he garnered the support of 42 percent of the respondents . ",None,None
46,17,35,"The cities where information was collected are : Mexico , Guadalajara , Monterrey , Tijuana , Ciudad <I-Loc> Juarez </I-Loc> , Villahermosa , Hermosillo , Culiacan , Morelia , Veracruz , Acapulco , Torreon , Puebla , <B-Loc> Merida </B-Loc> , Chihuahua , Oaxaca , Tampico , Leon and Tapachula. Indemerc : Diego grows According to a recent poll conducted by the Indemerc-Louis Harris firm with a representative sample of 600 Valley of Mexico residents , support for Fernandez de Cevallos began to rise after the public debate and as of 31 May he garnered the support of 42 percent of the respondents . ",None,None
46,17,37,"The cities where information was collected are : Mexico , Guadalajara , Monterrey , Tijuana , Ciudad <I-Loc> Juarez </I-Loc> , Villahermosa , Hermosillo , Culiacan , Morelia , Veracruz , Acapulco , Torreon , Puebla , Merida , <B-Loc> Chihuahua </B-Loc> , Oaxaca , Tampico , Leon and Tapachula. Indemerc : Diego grows According to a recent poll conducted by the Indemerc-Louis Harris firm with a representative sample of 600 Valley of Mexico residents , support for Fernandez de Cevallos began to rise after the public debate and as of 31 May he garnered the support of 42 percent of the respondents . ",None,None
46,17,39,"The cities where information was collected are : Mexico , Guadalajara , Monterrey , Tijuana , Ciudad <I-Loc> Juarez </I-Loc> , Villahermosa , Hermosillo , Culiacan , Morelia , Veracruz , Acapulco , Torreon , Puebla , Merida , Chihuahua , <B-Loc> Oaxaca </B-Loc> , Tampico , Leon and Tapachula. Indemerc : Diego grows According to a recent poll conducted by the Indemerc-Louis Harris firm with a representative sample of 600 Valley of Mexico residents , support for Fernandez de Cevallos began to rise after the public debate and as of 31 May he garnered the support of 42 percent of the respondents . ",None,None
46,17,41,"The cities where information was collected are : Mexico , Guadalajara , Monterrey , Tijuana , Ciudad <I-Loc> Juarez </I-Loc> , Villahermosa , Hermosillo , Culiacan , Morelia , Veracruz , Acapulco , Torreon , Puebla , Merida , Chihuahua , Oaxaca , <B-Loc> Tampico </B-Loc> , Leon and Tapachula. Indemerc : Diego grows According to a recent poll conducted by the Indemerc-Louis Harris firm with a representative sample of 600 Valley of Mexico residents , support for Fernandez de Cevallos began to rise after the public debate and as of 31 May he garnered the support of 42 percent of the respondents . ",None,None
