SentenceID,tokenID,Word,Predicted,Gold Truth
153,9,",",O,O
153,10,Ohio,B-Loc,B-Loc
153,11,;,O,O
154,1,U.N.,B-Org,B-Org
154,2,financial,O,O
154,3,spokesman,O,O
154,4,Fred,B-Peop,B-Peop
154,5,Eckhard,I-Peop,I-Peop
154,6,said,O,O
154,7,Wednesday,O,O
154,8,that,O,O
154,9,just,O,O
154,10,86,O,O
154,11,of,O,O
154,12,the,O,O
154,13,159,O,O
154,14,member,O,O
154,15,nations,O,O
154,16,paid,O,O
154,17,all,O,O
154,18,their,O,O
154,19,dues,O,O
154,20,through,O,O
154,21,the,O,O
154,22,end,O,O
154,23,of,O,O
154,24,1988,B-Other,B-Other
154,25,",",O,O
154,26,leaving,O,O
154,27,the,O,O
154,28,world,O,O
154,29,body,O,O
154,30,$394.9,B-Other,B-Other
154,31,million,I-Other,I-Other
154,32,in,O,O
154,33,arrears,O,O
154,34,in,O,O
154,35,the,O,O
154,36,regular,O,O
154,37,budget,O,O
154,38,and,O,O
154,39,$355.2,B-Other,B-Other
154,40,million,I-Other,I-Other
154,41,in,O,O
154,42,debt,O,O
154,43,for,O,O
154,44,peacekeeping,O,O
154,45,operations,O,O
154,46,.,O,O
155,1,Keen,B-Peop,B-Org
155,2,Corp.,I-Org,I-Org
155,3,of,O,O
155,4,New,B-Loc,B-Loc
155,5,York,I-Org,I-Loc
155,6,;,O,O
155,7,and,O,O
155,8,Eagle-Picher,B-Org,B-Org
155,9,Industries,I-Org,I-Org
155,10,of,I-Org,O
155,11,Cincinnati,I-Org,B-Loc
155,12,",",O,O
155,13,claiming,O,O
155,14,the,O,O
155,15,companies,O,O
155,16,failed,O,O
155,17,to,O,O
155,18,warn,O,O
155,19,him,O,O
155,20,of,O,O
155,21,the,O,O
155,22,risk,O,O
155,23,.,O,O
156,1,Havana,B-Loc,B-Loc
156,2,Radio,B-Org,B-Org
156,3,Rebelde,I-Org,I-Org
156,4,Network,I-Org,I-Org
157,1,Among,O,O
157,2,the,O,O
157,3,enterprises,O,O
157,4,that,O,O
157,5,consume,O,O
157,6,large,O,O
157,7,amounts,O,O
157,8,of,O,O
157,9,energy,O,O
157,10,",",O,O
157,11,25,O,O
157,12,have,O,O
157,13,exceeded,O,O
157,14,quotas,O,O
157,15,--,O,O
157,16,among,O,O
157,17,them,O,O
157,18,the,O,O
157,19,rope,O,O
157,20,and,O,O
157,21,thread,O,O
157,22,factory,O,O
157,23,;,O,O
157,24,the,O,O
157,25,Martires,O,B-Org
157,26,leather,O,I-Org
157,27,factory,O,O
157,28,in,O,O
157,29,Caguasu,B-Loc,B-Loc
157,30,;,O,O
157,31,the,O,O
157,32,meat,O,O
157,33,complex,O,O
157,34,;,O,O
157,35,the,O,O
157,36,metal-tooling,O,O
157,37,factory,O,O
157,38,;,O,O
157,39,and,O,O
157,40,the,O,O
157,41,Cuba,B-Loc,O
157,42,Libre,I-Loc,O
157,43,",",O,O
157,44,Juan,B-Loc,O
157,45,Avila,I-Loc,O
157,46,",",O,O
157,47,Reinol,B-Loc,O
157,48,Garcia,I-Loc,O
157,49,",",O,O
157,50,Mexico,B-Loc,O
158,1,The,O,O
158,2,study,O,O
158,3,did,O,O
158,4,not,O,O
158,5,take,O,O
158,6,into,O,O
158,7,account,O,O
158,8,recent,O,O
158,9,promises,O,O
158,10,by,O,O
158,11,Soviet,O,B-Loc
158,12,President,O,O
158,13,Mikhail,I-Peop,B-Peop
158,14,S.,I-Peop,I-Peop
158,15,Gorbachev,I-Peop,I-Peop
158,16,to,O,O
158,17,reduce,O,O
158,18,military,O,O
158,19,spending.,O,O
158,20,_When,O,O
158,21,the,O,O
158,22,Soviet,O,B-Loc
158,23,total,O,O
158,24,is,O,O
158,25,combined,O,O
158,26,with,O,O
158,27,U.S.,B-Loc,B-Loc
158,28,military,O,O
158,29,spending,O,O
158,30,of,O,O
158,31,$296,B-Other,B-Other
158,32,billion,I-Other,I-Other
158,33,",",O,O
158,34,the,O,O
158,35,superpower,O,O
158,36,total,O,O
158,37,exceeded,O,O
158,38,the,O,O
158,39,next,O,O
158,40,largest,O,O
158,41,spender,O,O
158,42,by,O,O
158,43,more,O,O
158,44,than,O,O
158,45,8,B-Other,O
158,46,-LCB-,I-Other,O
158,47,to,O,O
158,48,1,O,O
158,49,in,O,O
158,50,1987.,B-Other,O
159,1,Perez,B-Peop,B-Peop
159,2,de,I-Peop,I-Peop
159,3,Cuellar,I-Peop,I-Peop
159,4,said,O,O
159,5,in,O,O
159,6,December,B-Loc,O
159,7,",",O,O
159,8,when,O,O
159,9,he,O,O
159,10,accepted,O,O
159,11,the,O,O
159,12,1988,O,B-Other
159,13,Nobel,B-Peop,O
159,14,Peace,I-Peop,O
159,15,Prize,I-Peop,O
159,16,on,O,O
159,17,behalf,O,O
159,18,of,O,O
159,19,U.N.,B-Loc,B-Org
159,20,peacekeepers,O,O
159,21,",",O,O
159,22,that,O,O
159,23,the,O,O
159,24,failure,O,O
159,25,of,O,O
159,26,members,O,O
159,27,to,O,O
159,28,pay,O,O
159,29,dues,O,O
159,30,threatens,O,O
159,31,the,O,O
159,32,work,O,O
159,33,of,O,O
159,34,the,O,O
159,35,United,B-Org,B-Org
159,36,Nations,I-Loc,I-Org
159,37,.,O,O
160,1,Madrid,B-Loc,B-Loc
160,2,EFE,B-Org,B-Org
161,1,The,O,O
161,2,seven-member,O,O
161,3,jury,O,O
161,4,decided,O,O
161,5,Darly,B-Peop,B-Peop
161,6,Alves,I-Peop,I-Peop
161,7,da,I-Peop,I-Peop
161,8,Silva,I-Peop,I-Peop
161,9,planned,O,O
161,10,the,O,O
161,11,Dec.,B-Other,B-Other
161,12,22,O,O
161,13,",",O,O
161,14,1988,O,O
161,15,",",O,O
161,16,slaying,O,O
161,17,and,O,O
161,18,that,O,O
161,19,his,O,O
161,20,son,O,O
161,21,Darci,B-Peop,B-Peop
161,22,Alves,I-Peop,I-Peop
161,23,Pereira,I-Peop,I-Peop
161,24,fired,O,O
161,25,the,O,O
161,26,shotgun,O,O
161,27,that,O,O
161,28,killed,O,O
161,29,Mendes,B-Peop,B-Peop
161,30,.,O,O
162,1,David,B-Peop,B-Peop
162,2,Peterson,I-Peop,I-Peop
162,3,",",O,O
162,4,37,O,O
162,5,",",O,O
162,6,a,O,O
162,7,mental,O,O
162,8,patient,O,O
162,9,at,O,O
162,10,Connecticut,B-Org,B-Loc
162,11,Valley,I-Org,I-Loc
162,12,Hospital,I-Org,I-Loc
162,13,in,O,O
162,14,Middletown,B-Loc,B-Loc
162,15,",",O,O
162,16,was,O,O
162,17,charged,O,O
162,18,with,O,O
162,19,murder,O,O
162,20,.,O,O
163,1,(,O,O
163,2,Text,O,O
163,3,),O,O
163,4,Cairo,B-Loc,B-Loc
163,5,",",O,O
163,6,2,B-Other,B-Other
163,7,May,I-Other,I-Other
163,8,(,O,O
163,9,MENA,B-Org,O
163,10,),O,O
163,11,--President,O,O
163,12,Husni,B-Peop,B-Peop
163,13,Mubarak,I-Peop,I-Peop
163,14,has,O,O
163,15,stressed,O,O
163,16,that,O,O
163,17,Egypt,O,B-Loc
163,18,made,O,O
163,19,tremendous,O,O
163,20,efforts,O,O
163,21,to,O,O
163,22,help,O,O
163,23,achieve,O,O
163,24,the,O,O
163,25,signing,O,O
163,26,next,O,O
163,27,Wednesday,O,O
163,28,of,O,O
163,29,an,O,O
163,30,agreement,O,O
163,31,on,O,O
163,32,the,O,O
163,33,implementation,O,O
163,34,of,O,O
163,35,the,O,O
163,36,Palestinian-Israeli,B-Org,O
163,37,Declaration,I-Org,O
163,38,of,I-Org,O
163,39,Principles,I-Org,O
163,40,.,O,O
164,1,Other,O,O
164,2,power,O,O
164,3,lines,O,O
164,4,brought,O,O
164,5,down,O,O
164,6,by,O,O
164,7,high,O,O
164,8,winds,O,O
164,9,caused,O,O
164,10,outages,O,O
164,11,that,O,O
164,12,affected,O,O
164,13,about,O,O
164,14,6,O,O
164,15,",",O,O
164,16,000,O,O
164,17,homes,O,O
164,18,and,O,O
164,19,businesses,O,O
164,20,served,O,O
164,21,by,O,O
164,22,Southern,B-Org,B-Org
164,23,California,I-Org,I-Org
164,24,Edison,I-Org,B-Org
164,25,in,O,O
164,26,Los,B-Loc,B-Loc
164,27,Angeles,I-Loc,I-Loc
164,28,and,O,O
164,29,Orange,B-Loc,B-Loc
164,30,counties,O,I-Loc
164,31,",",O,O
164,32,said,O,O
164,33,Edison,B-Org,B-Org
164,34,spokesman,O,O
164,35,Kevin,B-Peop,B-Peop
164,36,Kelly,I-Peop,I-Peop
164,37,.,O,O
165,1,(,O,O
165,2,Text,O,O
165,3,),O,O
165,4,Diego,B-Peop,B-Peop
165,5,Fernandez,I-Peop,I-Peop
165,6,de,I-Peop,I-Peop
165,7,Cevallos,I-Peop,I-Peop
165,8,is,O,O
165,9,reportedly,O,O
165,10,ahead,O,O
165,11,of,O,I-Org
165,12,Ernesto,B-Peop,B-Peop
165,13,Zedillo,I-Peop,I-Peop
165,14,",",O,O
165,15,candidate,O,O
165,16,of,O,I-Org
165,17,the,O,O
165,18,Institutional,B-Org,B-Org
165,19,Revolutionary,I-Org,I-Org
165,20,Party,I-Org,I-Org
165,21,(,O,O
165,22,PRI,B-Org,B-Org
165,23,),O,O
165,24,by,O,O
165,25,only,O,O
165,26,5,B-Other,B-Other
165,27,percent,I-Other,I-Other
165,28,of,O,I-Org
165,29,the,O,O
165,30,vote,O,O
165,31,in,O,O
165,32,the,O,O
165,33,race,O,O
165,34,for,O,O
165,35,the,O,O
165,36,Presidency,O,O
165,37,of,O,I-Org
165,38,the,O,O
165,39,republic,O,O
165,40,",",O,O
165,41,according,O,O
165,42,to,O,O
165,43,two,O,O
165,44,recent,O,O
165,45,polls,O,O
165,46,",",O,O
165,47,one,O,O
165,48,conducted,O,O
165,49,by,O,O
165,50,the,O,O
166,1,River,B-Peop,B-Loc
166,2,North,I-Peop,I-Loc
166,3,'s,O,O
166,4,nouvelle,O,O
166,5,sensibilities,O,O
166,6,also,O,O
166,7,might,O,O
166,8,be,O,O
166,9,offended,O,O
166,10,by,O,O
166,11,the,O,O
166,12,Ranch,B-Loc,B-Org
166,13,'s,O,O
166,14,menu,O,O
166,15,",",O,O
166,16,which,O,O
166,17,features,O,O
166,18,items,O,O
166,19,such,O,O
166,20,as,O,O
166,21,the,O,O
166,22,`,O,O
166,23,`,O,O
166,24,Jesse,O,O
166,25,James,I-Other,O
166,26,Steak,I-Other,O
166,27,(,O,O
166,28,A,O,O
166,29,Steal,O,O
166,30,!,O,O
166,31,),O,O
166,32,",",O,O
166,33,',O,O
166,34,',O,O
166,35,and,O,O
166,36,the,O,O
166,37,occasional,O,O
166,38,ornery,O,O
166,39,patron,O,O
166,40,.,O,O
167,1,For,O,O
167,2,singer,O,O
167,3,and,O,O
167,4,guitarist,O,O
167,5,Bob,B-Peop,B-Peop
167,6,Boyd,I-Peop,I-Peop
167,7,",",O,O
167,8,57,O,O
167,9,",",O,O
167,10,the,O,O
167,11,Ranch,B-Loc,O
167,12,has,O,O
167,13,been,O,O
167,14,home,O,O
167,15,since,O,O
167,16,he,O,O
167,17,left,O,O
167,18,Chattanooga,B-Loc,B-Loc
167,19,",",O,O
167,20,Tenn.,B-Loc,B-Loc
167,21,",",O,O
167,22,35,O,B-Other
167,23,years,O,I-Other
167,24,ago,O,O
167,25,.,O,O
168,1,Widespread,O,O
168,2,street,O,O
168,3,flooding,O,O
168,4,was,O,O
168,5,reported,O,O
168,6,throughout,O,O
168,7,Brazoria,B-Loc,B-Loc
168,8,",",O,O
168,9,Fort,B-Loc,B-Loc
168,10,Bend,I-Loc,I-Loc
168,11,",",O,O
168,12,Galveston,B-Loc,B-Loc
168,13,and,O,O
168,14,southern,O,O
168,15,Harris,B-Loc,B-Loc
168,16,Counties,I-Loc,I-Loc
168,17,in,O,O
168,18,southeast,O,O
168,19,Texas,B-Loc,B-Loc
168,20,.,O,O
169,1,Police,O,O
169,2,Find,O,O
169,3,No,I-Org,O
169,4,Signs,O,O
169,5,of,O,O
169,6,Radiation,O,O
169,7,Leak,O,O
169,8,AU0202111694,O,O
169,9,Paris,B-Loc,B-Loc
169,10,AFP,B-Org,B-Org
169,11,in,O,O
169,12,English,O,O
169,13,0107,B-Other,B-Other
169,14,GMT,I-Other,I-Other
169,15,2,B-Other,B-Other
169,16,Feb,I-Other,I-Other
169,17,94,I-Other,I-Other
170,1,(,O,O
170,2,Text,O,B-Other
170,3,),O,O
170,4,In,O,O
170,5,an,O,O
170,6,interview,O,O
170,7,with,O,O
170,8,Interfax,O,B-Peop
170,9,the,O,O
170,10,chief,O,O
170,11,of,O,O
170,12,Belarus,B-Org,B-Peop
170,13,'s,O,O
170,14,Security,I-Org,B-Org
170,15,Committee,I-Org,I-Org
170,16,",",O,O
170,17,Eduard,B-Peop,B-Peop
170,18,Shirkovskiy,I-Peop,I-Peop
170,19,",",O,O
170,20,has,O,O
170,21,dismissed,O,O
170,22,rumors,O,O
170,23,that,O,O
170,24,the,O,O
170,25,copies,O,O
170,26,of,O,O
170,27,the,O,O
170,28,files,O,O
170,29,relating,O,O
170,30,to,O,O
170,31,Lee,B-Peop,B-Peop
170,32,Harvey,I-Peop,I-Peop
170,33,Oswald,I-Peop,I-Peop
170,34,",",O,O
170,35,who,O,O
170,36,was,O,O
170,37,charged,O,O
170,38,with,O,O
170,39,having,O,O
170,40,assassinated,O,O
170,41,President,B-Peop,B-Peop
170,42,John,I-Peop,I-Peop
170,43,Kennedy,I-Peop,I-Peop
170,44,",",O,O
170,45,will,O,O
170,46,be,O,O
170,47,handed,O,O
170,48,to,O,O
170,49,President,B-Org,B-Peop
170,50,Bill,I-Peop,I-Peop
171,1,Saudi,B-Peop,B-Loc
171,2,Arabia,I-Peop,I-Loc
171,3,is,O,O
171,4,a,O,O
171,5,big,O,O
171,6,",",O,O
171,7,influential,O,O
171,8,Gulf,B-Loc,B-Loc
171,9,state,O,O
171,10,and,O,O
171,11,agreements,O,O
171,12,between,O,O
171,13,us,O,O
171,14,reflect,O,O
171,15,positively,O,O
171,16,on,O,O
171,17,our,O,O
171,18,fraternal,O,O
171,19,peoples,O,O
171,20,.,O,O
172,1,Police,O,O
172,2,contacted,O,O
172,3,the,O,O
172,4,boy,O,O
172,5,'s,O,O
172,6,mother,O,O
172,7,and,O,O
172,8,were,O,O
172,9,trying,O,O
172,10,to,O,O
172,11,determine,O,O
172,12,where,O,O
172,13,the,O,O
172,14,gun,O,O
172,15,came,O,O
172,16,from,O,O
172,17,",",O,O
172,18,Board,B-Org,B-Org
172,19,of,O,I-Org
172,20,Education,I-Org,I-Org
172,21,spokesman,O,O
172,22,Frank,B-Peop,B-Peop
172,23,Sobrino,I-Peop,I-Peop
172,24,said,O,O
172,25,.,O,O
173,1,Temperatures,O,O
173,2,around,O,O
173,3,the,O,O
173,4,nation,O,O
173,5,at,O,O
173,6,3,B-Other,O
173,7,p.m.,O,O
173,8,EDT,I-Other,O
173,9,ranged,O,O
173,10,from,O,O
173,11,59,O,O
173,12,degrees,O,O
173,13,at,O,O
173,14,Astoria,B-Loc,B-Loc
173,15,",",O,O
173,16,Ore.,B-Loc,B-Loc
173,17,",",O,O
173,18,to,O,O
173,19,106,O,O
173,20,degrees,O,O
173,21,at,O,O
173,22,Needles,B-Loc,B-Loc
173,23,",",O,O
173,24,Calif,B-Loc,B-Loc
173,25,.,O,O
174,1,Tuesday,O,O
174,2,'s,O,O
174,3,low,O,O
174,4,in,O,O
174,5,the,O,O
174,6,Lower,B-Other,O
174,7,48,I-Other,O
174,8,states,O,O
174,9,was,O,O
174,10,33,O,O
174,11,degrees,O,O
174,12,at,O,O
174,13,Truckee,B-Loc,B-Loc
174,14,",",O,O
174,15,Calif,B-Loc,B-Loc
174,16,.,O,O
175,1,TUCSON,B-Loc,B-Loc
175,2,",",O,O
175,3,Ariz,B-Loc,B-Loc
175,4,.,O,I-Loc
176,1,Indeed,O,O
176,2,",",O,O
176,3,it,O,O
176,4,was,O,O
176,5,on,O,O
176,6,June,B-Other,B-Other
176,7,28,O,O
176,8,1914,O,O
176,9,that,O,O
176,10,Gavrilo,B-Peop,B-Peop
176,11,Princip,I-Peop,I-Peop
176,12,",",O,O
176,13,a,O,O
176,14,20-year-old,O,O
176,15,Serb,O,B-Loc
176,16,revolutionary,O,O
176,17,student,O,O
176,18,",",O,O
176,19,shot,O,O
176,20,dead,O,O
176,21,Archduke,B-Peop,B-Peop
176,22,Franz,I-Peop,I-Peop
176,23,Ferdinand,I-Peop,I-Peop
176,24,of,O,O
176,25,Austria-Hungary,B-Loc,B-Loc
176,26,in,O,O
176,27,Sarajevo,B-Loc,B-Loc
176,28,.,O,O
177,1,Senate,O,O
177,2,Bob,I-Peop,B-Peop
177,3,Dole,I-Peop,I-Peop
177,4,of,O,O
177,5,Kansas,B-Loc,B-Loc
177,6,on,O,O
177,7,Tuesday,O,O
177,8,threatened,O,O
177,9,a,O,O
177,10,parliamentary,O,O
177,11,maneuver,O,O
177,12,that,O,O
177,13,could,O,O
177,14,help,O,O
177,15,force,O,O
177,16,passage,O,O
177,17,of,O,O
177,18,President,B-Peop,O
177,19,Bush,I-Peop,B-Peop
177,20,'s,O,O
177,21,savings,O,O
177,22,and,O,O
177,23,loan,O,O
177,24,bailout,O,O
177,25,before,O,O
177,26,Congress,B-Loc,B-Org
177,27,goes,O,O
177,28,on,O,O
177,29,vacation,O,O
177,30,by,O,O
177,31,attaching,O,O
177,32,it,O,O
177,33,to,O,O
177,34,essential,O,O
177,35,legislation,O,O
177,36,.,O,O
178,1,In,O,O
178,2,1964,O,O
178,3,",",O,O
178,4,a,O,O
178,5,jury,O,O
178,6,in,O,O
178,7,Dallas,B-Loc,B-Loc
178,8,found,O,O
178,9,Jack,B-Peop,B-Peop
178,10,Ruby,I-Peop,I-Peop
178,11,guilty,O,O
178,12,of,O,O
178,13,murdering,O,O
178,14,Lee,B-Peop,B-Peop
178,15,Harvey,I-Peop,I-Peop
178,16,Oswald,I-Peop,I-Peop
178,17,",",O,O
178,18,the,O,O
178,19,accused,O,O
178,20,assassin,O,O
178,21,of,O,O
178,22,President,B-Peop,B-Peop
178,23,Kennedy,I-Peop,I-Peop
178,24,.,O,O
179,1,These,O,O
179,2,negotiations,O,O
179,3,on,O,O
179,4,the,O,O
179,5,final,O,O
179,6,status,O,O
179,7,",",O,O
179,8,as,O,O
179,9,is,O,O
179,10,clear,O,O
179,11,in,O,O
179,12,the,O,O
179,13,Declaration,B-Loc,O
179,14,of,I-Org,O
179,15,Principles,I-Org,O
179,16,",",O,O
179,17,emphasize,O,O
179,18,that,O,O
179,19,Jerusalem,B-Peop,B-Loc
179,20,is,O,O
179,21,one,O,O
179,22,of,O,O
179,23,the,O,O
179,24,five,O,O
179,25,most,O,O
179,26,important,O,O
179,27,topics,O,O
179,28,that,O,O
179,29,will,O,O
179,30,be,O,O
179,31,discussed,O,O
179,32,at,O,O
179,33,these,O,O
179,34,final,O,O
179,35,negotiations.,O,O
179,36,(,O,O
179,37,Mu,O,O
179,38,'addi,O,O
179,39,),O,O
179,40,Dr.,B-Peop,O
179,41,Nabil,I-Peop,B-Peop
179,42,Sha,I-Peop,O
179,43,'th,O,O
179,44,",",O,O
179,45,member,O,O
179,46,of,O,O
179,47,the,O,O
179,48,Palestinian,B-Org,B-Org
179,49,National,I-Org,I-Org
179,50,Authority,I-Org,I-Org
180,1,Larry,B-Peop,B-Peop
180,2,Martin,I-Peop,I-Peop
180,3,",",O,O
180,4,circulation,O,O
180,5,director,O,O
180,6,for,O,O
180,7,the,O,O
180,8,publishing,O,O
180,9,company,O,O
180,10,jointly,O,O
180,11,owned,O,O
180,12,by,O,O
180,13,the,O,O
180,14,parent,O,O
180,15,companies,O,O
180,16,of,O,O
180,17,the,O,O
180,18,Star,B-Loc,O
180,19,and,O,O
180,20,the,O,O
180,21,evening,O,O
180,22,Tucson,B-Loc,B-Loc
180,23,Citizen,I-Loc,O
180,24,",",O,O
180,25,estimated,O,O
180,26,that,O,O
180,27,3,O,O
180,28,",",O,O
180,29,000,O,O
180,30,to,O,O
180,31,5,O,O
180,32,",",I-Other,O
180,33,000,O,O
180,34,bogus,O,O
180,35,copies,O,O
180,36,were,O,O
180,37,placed,O,O
180,38,in,O,O
180,39,as,O,O
180,40,many,O,O
180,41,as,O,O
180,42,600,B-Other,O
180,43,Star,O,O
180,44,vending,O,O
180,45,machines,O,O
180,46,.,O,O
181,1,In,O,O
181,2,a,O,O
181,3,press,O,O
181,4,conference,O,O
181,5,held,O,O
181,6,recently,O,O
181,7,",",O,O
181,8,Baghdad,B-Peop,B-Loc
181,9,Mayor,I-Peop,O
181,10,Tahir,I-Peop,B-Peop
181,11,Muhammad,I-Peop,I-Peop
181,12,Hassun,I-Peop,I-Peop
181,13,shed,O,O
181,14,light,O,O
181,15,on,O,O
181,16,the,O,O
181,17,environmental,O,O
181,18,hazards,O,O
181,19,that,O,O
181,20,ensured,O,O
181,21,from,O,O
181,22,the,O,O
181,23,direct,O,O
181,24,and,O,O
181,25,indirect,O,O
181,26,effects,O,O
181,27,of,O,O
181,28,the,O,O
181,29,U.S.-led,B-Loc,O
181,30,aggression,O,O
181,31,against,O,O
181,32,Iraq,B-Loc,B-Loc
181,33,.,O,O
182,1,SPACE,B-Loc,B-Org
182,2,CENTER,I-Loc,I-Org
182,3,",",O,O
182,4,Houston,B-Loc,B-Loc
182,5,(,O,O
182,6,AP,B-Org,B-Org
182,7,),O,O
183,1,Volcanoes,O,O
183,2,in,O,O
183,3,Nicaragua,B-Loc,B-Loc
183,4,and,O,O
183,5,Indonesia,B-Loc,B-Loc
183,6,",",O,O
183,7,deforestation,O,O
183,8,in,O,O
183,9,Brazil,B-Loc,B-Loc
183,10,and,O,O
183,11,Madagascar,B-Loc,B-Loc
183,12,",",O,O
183,13,the,O,O
183,14,Sahara,B-Loc,B-Loc
183,15,desert,O,I-Loc
183,16,in,O,O
183,17,Africa,B-Loc,B-Loc
183,18,and,O,O
183,19,global,O,O
183,20,beach,O,O
183,21,erosion,O,O
183,22,are,O,O
183,23,among,O,O
183,24,the,O,O
183,25,subjects,O,O
183,26,to,O,O
183,27,be,O,O
183,28,photographed,O,O
183,29,.,O,O
184,1,Cheek,B-Loc,B-Peop
184,2,",",O,O
184,3,53,O,O
184,4,",",O,O
184,5,is,O,O
184,6,a,O,O
184,7,former,O,O
184,8,chief,O,O
184,9,and,O,O
184,10,charge,O,O
184,11,in,O,O
184,12,Addis,B-Loc,B-Loc
184,13,Ababa,I-Loc,I-Loc
184,14,",",O,O
184,15,Ethiopia,B-Loc,B-Loc
184,16,.,O,O
185,1,The,O,O
185,2,session,O,O
185,3,was,O,O
185,4,opened,O,O
185,5,by,O,O
185,6,Aleksandr,B-Peop,B-Peop
185,7,Kruhlow,I-Peop,I-Peop
185,8,",",O,O
185,9,a,O,O
185,10,72-year-old,O,O
185,11,deputy,O,O
185,12,from,O,O
185,13,Sevastopol,B-Loc,B-Loc
185,14,",",O,O
185,15,organizer,O,O
185,16,of,O,O
185,17,many,O,O
185,18,meetings,O,O
185,19,in,O,O
185,20,Nakhimov,B-Loc,B-Loc
185,21,Square,I-Loc,I-Loc
185,22,",",O,O
185,23,and,O,O
185,24,an,O,O
185,25,untiring,O,O
185,26,fighter,O,O
185,27,for,O,O
185,28,the,O,O
185,29,return,O,O
185,30,of,O,O
185,31,Sevastopol,B-Loc,B-Loc
185,32,and,O,O
185,33,the,O,O
185,34,Crimea,B-Loc,B-Loc
185,35,to,O,O
185,36,Russia,B-Loc,B-Loc
185,37,.,O,O
186,1,Albrecht,B-Peop,B-Peop
186,2,",",O,O
186,3,54,O,O
186,4,",",O,O
186,5,is,O,O
186,6,a,O,O
186,7,former,O,O
186,8,University,B-Org,B-Org
186,9,of,I-Org,O
186,10,Iowa,I-Org,I-Org
186,11,professor,O,O
186,12,of,O,O
186,13,economics,O,O
186,14,and,O,O
186,15,dean,O,O
186,16,who,O,O
186,17,has,O,O
186,18,been,O,O
186,19,on,O,O
186,20,the,O,O
186,21,CFTC,B-Org,B-Org
186,22,since,O,O
186,23,last,O,O
186,24,year,O,O
186,25,.,O,O
187,1,The,O,O
187,2,newly,O,O
187,3,elected,O,O
187,4,deputies,O,O
187,5,were,O,O
187,6,also,O,O
187,7,greeted,O,O
187,8,by,O,O
187,9,a,O,O
187,10,guest,O,O
187,11,from,O,O
187,12,Moscow,B-Loc,B-Loc
187,13,",",O,O
187,14,Russian,B-Loc,B-Org
187,15,State,O,I-Org
187,16,Duma,I-Peop,I-Org
187,17,Deputy,O,O
187,18,Konstantin,I-Peop,B-Peop
187,19,Zatulin,I-Peop,I-Peop
187,20,",",O,O
187,21,who,O,O
187,22,expressed,O,O
187,23,his,O,O
187,24,confidence,O,O
187,25,that,O,O
187,26,the,O,O
187,27,new,O,O
187,28,parliament,O,O
187,29,has,O,O
187,30,the,O,O
187,31,possibility,O,O
187,32,to,O,O
187,33,open,O,O
187,34,a,O,O
187,35,new,O,O
187,36,chapter,O,O
187,37,in,O,O
187,38,Crimean,B-Loc,O
187,39,history,O,O
187,40,",",O,O
187,41,and,O,O
187,42,that,O,O
187,43,the,O,O
187,44,Crimea,B-Loc,B-Loc
187,45,will,O,O
187,46,become,O,O
187,47,a,O,O
187,48,promised,O,O
187,49,land,O,O
187,50,for,O,O
188,1,In,O,O
188,2,Colorado,B-Loc,B-Loc
188,3,",",O,O
188,4,13,O,B-Other
188,5,inches,I-Other,I-Other
188,6,of,O,O
188,7,snow,O,O
188,8,in,O,O
188,9,Denver,B-Loc,B-Loc
188,10,Wednesday,I-Loc,O
188,11,prompted,O,O
188,12,officials,O,O
188,13,to,O,O
188,14,close,O,O
188,15,Interstate,B-Other,O
188,16,270,O,O
188,17,temporarily,O,O
188,18,.,O,O
189,1,(,O,O
189,2,By,O,O
189,3,ITAR-TASS,B-Org,B-Org
189,4,correspondent,O,O
189,5,Leonid,B-Peop,B-Peop
189,6,Vinogradov,I-Peop,I-Peop
189,7,),O,O
190,1,Today,O,O
190,2,'s,O,O
190,3,highlight,O,O
190,4,in,O,O
190,5,history,O,O
190,6,:,O,O
190,7,On,O,O
190,8,the,O,O
190,9,Ides,O,B-Other
190,10,of,O,O
190,11,March,B-Other,B-Other
190,12,",",O,O
190,13,44,B-Other,O
190,14,B.C.,I-Other,O
190,15,",",O,O
190,16,Roman,B-Peop,B-Peop
190,17,Emperor,O,I-Peop
190,18,Julius,I-Peop,I-Peop
190,19,Caesar,I-Peop,I-Peop
190,20,was,O,O
190,21,assassinated,O,O
190,22,by,O,O
190,23,a,O,O
190,24,group,O,O
190,25,of,O,O
190,26,nobles,O,O
190,27,that,O,O
190,28,included,O,O
190,29,Brutus,B-Loc,B-Peop
190,30,and,O,O
190,31,Cassius,B-Loc,B-Peop
190,32,.,O,O
191,1,An,O,O
191,2,electrical,O,O
191,3,train,O,O
191,4,has,O,O
191,5,arrived,O,O
191,6,at,O,O
191,7,Novonezhino,B-Loc,B-Loc
191,8,to,O,O
191,9,evacuate,O,O
191,10,local,O,O
191,11,inhabitants,O,O
191,12,",",O,O
191,13,and,O,O
191,14,a,O,O
191,15,special,O,O
191,16,group,O,O
191,17,from,O,O
191,18,the,O,O
191,19,Russian,B-Org,B-Org
191,20,Defence,I-Org,I-Org
191,21,Ministry,I-Org,I-Org
191,22,has,O,O
191,23,left,O,O
191,24,Moscow,B-Loc,B-Loc
191,25,by,O,O
191,26,plane,O,O
191,27,en,O,O
191,28,route,O,O
191,29,to,O,O
191,30,Vladivostok,B-Loc,B-Loc
191,31,and,O,O
191,32,the,O,O
191,33,site,O,O
191,34,of,O,O
191,35,the,O,O
191,36,explosion,O,O
